iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2,3342.2928268201053,tonnes,annual,2023-10-10 21:31:23.280446,
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.280485,
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.280505,
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2e_100yr,3342.2928268201053,tonnes,annual,2023-10-10 21:31:23.280524,
AIA,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2e_20yr,3342.2928268201053,tonnes,annual,2023-10-10 21:31:23.280538,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2,2058.373981335372,tonnes,annual,2023-10-10 21:31:23.281658,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.281683,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.281704,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2e_100yr,2058.373981335372,tonnes,annual,2023-10-10 21:31:23.281724,
AIA,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2e_20yr,2058.373981335372,tonnes,annual,2023-10-10 21:31:23.28174,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,co2,2135.5635759753586,tonnes,annual,2023-10-10 21:31:23.282877,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.282904,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.282924,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,co2e_100yr,2135.5635759753586,tonnes,annual,2023-10-10 21:31:23.282943,
AIA,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,co2e_20yr,2135.5635759753586,tonnes,annual,2023-10-10 21:31:23.282958,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,co2,2692.014139974028,tonnes,annual,2023-10-10 21:31:23.283796,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.283812,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.283821,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,co2e_100yr,2692.014139974028,tonnes,annual,2023-10-10 21:31:23.283831,
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,international-shipping,co2e_20yr,2692.014139974028,tonnes,annual,2023-10-10 21:31:23.28384,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,co2,2463.1169428288044,tonnes,annual,2023-10-10 21:31:23.284496,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.284511,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.28452,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,co2e_100yr,2463.1169428288044,tonnes,annual,2023-10-10 21:31:23.28453,
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,co2e_20yr,2463.1169428288044,tonnes,annual,2023-10-10 21:31:23.284538,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2,4545.690394205331,tonnes,annual,2023-10-10 21:31:23.285227,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.285242,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.285251,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2e_100yr,4545.690394205331,tonnes,annual,2023-10-10 21:31:23.28526,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2e_20yr,4545.690394205331,tonnes,annual,2023-10-10 21:31:23.285268,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2,2467.2078233973384,tonnes,annual,2023-10-10 21:31:23.285937,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.285952,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.285964,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2e_100yr,2467.2078233973384,tonnes,annual,2023-10-10 21:31:23.285976,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2e_20yr,2467.2078233973384,tonnes,annual,2023-10-10 21:31:23.285993,
AIA,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2,2005.397541516155,tonnes,annual,2023-10-10 21:31:23.286648,
AIA,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.286663,
AIA,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.286672,
AIA,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2e_100yr,2005.397541516155,tonnes,annual,2023-10-10 21:31:23.286681,
AIA,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2e_20yr,2005.397541516155,tonnes,annual,2023-10-10 21:31:23.286689,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2,,tonnes,annual,2023-10-10 21:31:23.287337,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.287349,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.287358,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.287372,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.287381,
ALB,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2,96107.03986533513,tonnes,annual,2023-10-10 21:31:23.294428,
