iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
CRI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_100yr,0,tonnes,,2023-10-06 14:56:33.428328,
CUW,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2,0,tonnes,,2023-10-06 14:56:33.428328,
CUW,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,n2o,0,tonnes,,2023-10-06 14:56:33.428328,
CUW,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,ch4,0,tonnes,,2023-10-06 14:56:33.428328,
CUW,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_20yr,0,tonnes,,2023-10-06 14:56:33.428328,
CUW,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_100yr,0,tonnes,,2023-10-06 14:56:33.428328,
CXR,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2,0,tonnes,,2023-10-06 14:56:33.428328,
CXR,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,n2o,0,tonnes,,2023-10-06 14:56:33.428328,
CXR,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,ch4,0,tonnes,,2023-10-06 14:56:33.428328,
CXR,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_20yr,0,tonnes,,2023-10-06 14:56:33.428328,
CXR,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_100yr,0,tonnes,,2023-10-06 14:56:33.428328,
CUB,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,n2o,0,tonnes,,2023-10-06 14:56:33.428328,
CUB,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,ch4,0,tonnes,,2023-10-06 14:56:33.428328,
CUB,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_20yr,0,tonnes,,2023-10-06 14:56:33.428328,
CUB,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_100yr,0,tonnes,,2023-10-06 14:56:33.428328,
ECU,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2,0,tonnes,,2023-10-06 14:56:33.428328,
DJI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2,0,tonnes,,2023-10-06 14:56:33.428328,
DJI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,n2o,0,tonnes,,2023-10-06 14:56:33.428328,
DJI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,ch4,0,tonnes,,2023-10-06 14:56:33.428328,
DJI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_20yr,0,tonnes,,2023-10-06 14:56:33.428328,
DJI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_100yr,0,tonnes,,2023-10-06 14:56:33.428328,
ERI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2,0,tonnes,,2023-10-06 14:56:33.428328,
ERI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,n2o,0,tonnes,,2023-10-06 14:56:33.428328,
ERI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,ch4,0,tonnes,,2023-10-06 14:56:33.428328,
ERI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_20yr,0,tonnes,,2023-10-06 14:56:33.428328,
ERI,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_100yr,0,tonnes,,2023-10-06 14:56:33.428328,
AFG,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2,102051.6102,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:28.592487
AFG,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,n2o,0.827827,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:28.592487
AFG,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,ch4,4.139134,tonnes,,2023-10-06 14:56:33.428328,2023-11-03 16:28:28.592487
ESH,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2,0,tonnes,,2023-10-06 14:56:33.428328,
ESH,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,n2o,0,tonnes,,2023-10-06 14:56:33.428328,
ESH,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,ch4,0,tonnes,,2023-10-06 14:56:33.428328,
ESH,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_20yr,0,tonnes,,2023-10-06 14:56:33.428328,
ESH,2022-01-01 00:00:00,2022-12-31 00:00:00,other-transport,co2e_100yr,0,tonnes,,2023-10-06 14:56:33.428328,
